dteday,season,hr,holiday,workingday,weathersit,casual,registered,cnt,season_cat
2011-01-24,1,11,0,1,1,3,43,46,springer
2011-01-24,1,12,0,1,2,11,52,63,springer
2011-01-24,1,13,0,1,2,6,54,60,springer
2011-01-24,1,14,0,1,2,2,43,45,springer
2011-01-24,1,15,0,1,1,7,50,57,springer
2011-01-24,1,16,0,1,1,4,66,70,springer
2011-01-24,1,17,0,1,1,6,178,184,springer
2011-01-24,1,18,0,1,1,8,145,153,springer
2011-01-24,1,19,0,1,1,5,101,106,springer
2011-01-24,1,20,0,1,1,1,80,81,springer
2011-01-24,1,21,0,1,1,6,53,59,springer
2011-01-24,1,22,0,1,2,3,32,35,springer
2011-01-24,1,23,0,1,2,3,21,24,springer
2011-01-25,1,0,0,1,2,3,6,9,springer
2011-01-25,1,1,0,1,2,0,5,5,springer
2011-01-25,1,2,0,1,1,0,2,2,springer
2011-01-25,1,4,0,1,1,0,1,1,springer
2011-01-25,1,5,0,1,1,0,9,9,springer
2011-01-25,1,6,0,1,1,1,35,36,springer
2011-01-25,1,7,0,1,1,5,103,108,springer
2011-01-25,1,8,0,1,2,5,233,238,springer
2011-01-25,1,9,0,1,2,10,134,144,springer
2011-01-25,1,10,0,1,2,6,49,55,springer
2011-01-25,1,11,0,1,2,6,55,61,springer
2011-01-25,1,12,0,1,2,21,85,106,springer
2011-01-25,1,13,0,1,2,21,72,93,springer
2011-01-25,1,14,0,1,2,11,57,68,springer
2011-01-25,1,15,0,1,2,21,63,84,springer
2011-01-25,1,16,0,1,2,14,102,116,springer
2011-01-25,1,17,0,1,1,14,208,222,springer
2011-01-25,1,18,0,1,2,7,218,225,springer
2011-01-25,1,19,0,1,2,13,133,146,springer
2011-01-25,1,20,0,1,1,16,103,119,springer
2011-01-25,1,21,0,1,1,5,40,45,springer
2011-01-25,1,22,0,1,1,4,49,53,springer
2011-01-25,1,23,0,1,2,3,37,40,springer
2011-01-26,1,0,0,1,2,3,14,17,springer
2011-01-26,1,1,0,1,2,0,5,5,springer
2011-01-26,1,2,0,1,3,3,7,10,springer
2011-01-26,1,5,0,1,3,0,1,1,springer
2011-01-26,1,6,0,1,3,0,8,8,springer
2011-01-26,1,7,0,1,3,1,29,30,springer
2011-01-26,1,8,0,1,3,3,69,72,springer
2011-01-26,1,9,0,1,3,3,55,58,springer
2011-01-26,1,10,0,1,3,2,26,28,springer
2011-01-26,1,11,0,1,3,6,35,41,springer
2011-01-26,1,12,0,1,3,7,41,48,springer
2011-01-26,1,13,0,1,3,4,43,47,springer
2011-01-26,1,14,0,1,3,0,36,36,springer
2011-01-26,1,15,0,1,3,1,42,43,springer
2011-01-26,1,16,0,1,4,1,35,36,springer
2011-01-26,1,17,0,1,3,0,26,26,springer
2011-01-27,1,16,0,1,1,1,23,24,springer
2011-01-27,1,17,0,1,1,2,82,84,springer
2011-01-27,1,18,0,1,1,3,101,104,springer
2011-01-27,1,19,0,1,1,3,76,79,springer
2011-01-27,1,20,0,1,1,4,55,59,springer
2011-01-27,1,21,0,1,1,2,36,38,springer
2011-01-27,1,22,0,1,1,0,27,27,springer
2011-01-27,1,23,0,1,1,0,16,16,springer
2011-01-28,1,0,0,1,2,0,9,9,springer
2011-01-28,1,1,0,1,2,1,2,3,springer
2011-01-28,1,2,0,1,2,0,2,2,springer
2011-01-28,1,3,0,1,2,1,0,1,springer
2011-01-28,1,5,0,1,2,0,4,4,springer
2011-01-28,1,6,0,1,2,0,16,16,springer
2011-01-28,1,7,0,1,2,2,58,60,springer
2011-01-28,1,8,0,1,2,2,155,157,springer
2011-01-28,1,9,0,1,3,6,95,101,springer
2011-01-28,1,10,0,1,3,0,49,49,springer
2011-01-28,1,11,0,1,3,0,30,30,springer
2011-01-28,1,12,0,1,3,1,28,29,springer
2011-01-28,1,13,0,1,3,0,31,31,springer
2011-01-28,1,14,0,1,3,2,36,38,springer
2011-01-28,1,15,0,1,2,1,40,41,springer
2011-01-28,1,16,0,1,1,10,70,80,springer
2011-01-28,1,17,0,1,1,2,147,149,springer
2011-01-28,1,18,0,1,1,2,107,109,springer
2011-01-28,1,19,0,1,2,5,84,89,springer
2011-01-28,1,20,0,1,2,1,61,62,springer
2011-01-28,1,21,0,1,2,1,57,58,springer
2011-01-28,1,22,0,1,1,0,26,26,springer
2011-01-28,1,23,0,1,1,1,22,23,springer
2011-01-29,1,0,0,0,1,2,26,28,springer
2011-01-29,1,1,0,0,1,0,20,20,springer
2011-01-29,1,2,0,0,1,0,15,15,springer
2011-01-29,1,3,0,0,1,3,5,8,springer
2011-01-29,1,4,0,0,1,1,2,3,springer
2011-01-29,1,6,0,0,1,0,2,2,springer
2011-01-29,1,7,0,0,1,1,4,5,springer
2011-01-29,1,8,0,0,1,3,31,34,springer
2011-01-29,1,9,0,0,1,0,34,34,springer
2011-01-29,1,10,0,0,2,4,51,55,springer
2011-01-29,1,11,0,0,2,4,60,64,springer
2011-01-29,1,12,0,0,2,12,66,78,springer
2011-01-29,1,13,0,0,2,9,56,65,springer
2011-01-29,1,14,0,0,2,10,89,99,springer
2011-01-29,1,15,0,0,1,22,98,120,springer
2011-01-29,1,16,0,0,1,19,88,107,springer
2011-01-29,1,17,0,0,1,9,82,91,springer
2011-01-29,1,18,0,0,1,9,59,68,springer
2011-01-29,1,19,0,0,2,6,52,58,springer
2011-01-29,1,20,0,0,1,1,42,43,springer
2011-01-29,1,21,0,0,1,1,35,36,springer
2011-01-29,1,22,0,0,1,4,28,32,springer
2011-01-29,1,23,0,0,1,3,30,33,springer
2011-01-30,1,0,0,0,1,0,33,33,springer
2011-01-30,1,1,0,0,1,7,22,29,springer
2011-01-30,1,2,0,0,1,1,10,11,springer
2011-01-30,1,3,0,0,1,1,7,8,springer
2011-01-30,1,4,0,0,1,0,1,1,springer
2011-01-30,1,5,0,0,1,0,3,3,springer
2011-01-30,1,7,0,0,1,0,3,3,springer
2011-01-30,1,8,0,0,2,1,11,12,springer
2011-01-30,1,9,0,0,2,4,34,38,springer
2011-01-30,1,10,0,0,2,7,57,64,springer
2011-01-30,1,11,0,0,1,9,50,59,springer
2011-01-30,1,12,0,0,1,10,87,97,springer
2011-01-30,1,13,0,0,1,13,71,84,springer
2011-01-30,1,14,0,0,1,18,104,122,springer
2011-01-30,1,15,0,0,1,14,95,109,springer
2011-01-30,1,16,0,0,1,19,104,123,springer
2011-01-30,1,17,0,0,1,6,71,77,springer
2011-01-30,1,18,0,0,1,8,57,65,springer
2011-01-30,1,19,0,0,1,9,46,55,springer
2011-01-30,1,20,0,0,2,3,30,33,springer
2011-01-30,1,21,0,0,2,3,25,28,springer
2011-01-30,1,22,0,0,2,2,19,21,springer
2011-01-30,1,23,0,0,2,5,16,21,springer
2011-01-31,1,0,0,1,2,1,6,7,springer
2011-01-31,1,1,0,1,1,2,5,7,springer
2011-01-31,1,2,0,1,1,0,1,1,springer
2011-01-31,1,3,0,1,1,0,2,2,springer
2011-01-31,1,4,0,1,1,0,2,2,springer
2011-01-31,1,5,0,1,1,0,8,8,springer
2011-01-31,1,6,0,1,1,0,37,37,springer
2011-01-31,1,7,0,1,2,1,71,72,springer
2011-01-31,1,8,0,1,2,3,182,185,springer
2011-01-31,1,9,0,1,2,0,112,112,springer
2011-01-31,1,10,0,1,2,1,68,69,springer
2011-01-31,1,11,0,1,2,2,46,48,springer
2011-01-31,1,12,0,1,2,6,62,68,springer
2011-01-31,1,13,0,1,2,2,52,54,springer
2011-01-31,1,14,0,1,2,1,85,86,springer
2011-01-31,1,15,0,1,2,3,41,44,springer
2011-01-31,1,16,0,1,2,3,83,86,springer
2011-01-31,1,17,0,1,2,6,155,161,springer
2011-01-31,1,18,0,1,2,3,153,156,springer
2011-01-31,1,19,0,1,1,3,108,111,springer
2011-01-31,1,20,0,1,3,0,78,78,springer
2011-01-31,1,21,0,1,3,3,53,56,springer
2011-01-31,1,22,0,1,2,0,34,34,springer
2011-01-31,1,23,0,1,2,2,15,17,springer
2011-02-01,1,0,0,1,2,2,6,8,springer
2011-02-01,1,1,0,1,2,0,3,3,springer
2011-02-01,1,2,0,1,2,0,2,2,springer
2011-02-01,1,3,0,1,2,0,2,2,springer
2011-02-01,1,5,0,1,3,0,3,3,springer
2011-02-01,1,6,0,1,3,0,22,22,springer
2011-02-01,1,7,0,1,3,0,52,52,springer
2011-02-01,1,8,0,1,3,3,132,135,springer
2011-02-01,1,9,0,1,2,2,114,116,springer
2011-02-01,1,10,0,1,2,0,47,47,springer
2011-02-01,1,11,0,1,2,2,49,51,springer
2011-02-01,1,12,0,1,2,2,53,55,springer
2011-02-01,1,13,0,1,2,3,49,52,springer
2011-02-01,1,14,0,1,2,5,49,54,springer
2011-02-01,1,15,0,1,2,7,45,52,springer
2011-02-01,1,16,0,1,2,3,61,64,springer
2011-02-01,1,17,0,1,2,4,172,176,springer
2011-02-01,1,18,0,1,2,3,165,168,springer
2011-02-01,1,19,0,1,2,3,105,108,springer
2011-02-01,1,20,0,1,2,5,69,74,springer
2011-02-01,1,21,0,1,2,0,64,64,springer
2011-02-01,1,22,0,1,2,2,34,36,springer
2011-02-01,1,23,0,1,3,1,15,16,springer
2011-02-02,1,0,0,1,3,0,2,2,springer
2011-02-02,1,1,0,1,3,0,3,3,springer
2011-02-02,1,2,0,1,3,4,0,4,springer
2011-02-02,1,3,0,1,3,0,1,1,springer
2011-02-02,1,4,0,1,3,0,1,1,springer
2011-02-02,1,5,0,1,3,0,3,3,springer
2011-02-02,1,6,0,1,3,1,17,18,springer
2011-02-02,1,7,0,1,3,1,48,49,springer
2011-02-02,1,8,0,1,3,1,154,155,springer
2011-02-02,1,9,0,1,2,4,119,123,springer
2011-02-02,1,10,0,1,2,2,59,61,springer
2011-02-02,1,11,0,1,2,5,47,52,springer
2011-02-02,1,12,0,1,2,3,61,64,springer
2011-02-02,1,13,0,1,1,1,74,75,springer
2011-02-02,1,14,0,1,1,2,61,63,springer
2011-02-02,1,15,0,1,1,10,66,76,springer
2011-02-02,1,16,0,1,1,8,95,103,springer
2011-02-02,1,17,0,1,1,7,183,190,springer
2011-02-02,1,18,0,1,1,7,175,182,springer
2011-02-02,1,19,0,1,1,3,88,91,springer
2011-02-02,1,20,0,1,1,4,71,75,springer
2011-02-02,1,21,0,1,1,1,62,63,springer
2011-02-02,1,22,0,1,1,5,35,40,springer
2011-02-02,1,23,0,1,1,3,29,32,springer
2011-02-03,1,0,0,1,1,1,11,12,springer
2011-02-03,1,1,0,1,1,0,5,5,springer
2011-02-03,1,2,0,1,1,0,2,2,springer
2011-02-03,1,3,0,1,1,0,1,1,springer
2011-02-03,1,5,0,1,1,0,2,2,springer
2011-02-03,1,6,0,1,1,0,39,39,springer
2011-02-03,1,7,0,1,1,1,86,87,springer
2011-02-03,1,8,0,1,1,4,184,188,springer
2011-02-03,1,9,0,1,1,6,127,133,springer
2011-02-03,1,10,0,1,1,2,50,52,springer
2011-02-03,1,11,0,1,1,9,55,64,springer
2011-02-03,1,12,0,1,1,2,67,69,springer
2011-02-03,1,13,0,1,1,4,47,51,springer
2011-02-03,1,14,0,1,1,4,43,47,springer
2011-02-03,1,15,0,1,1,4,56,60,springer
2011-02-03,1,16,0,1,1,5,73,78,springer
2011-02-03,1,17,0,1,1,5,170,175,springer
2011-02-03,1,18,0,1,1,2,145,147,springer
2011-02-03,1,19,0,1,1,4,92,96,springer
2011-02-03,1,20,0,1,1,1,108,109,springer
2011-02-03,1,21,0,1,1,1,53,54,springer
2011-02-03,1,22,0,1,1,2,39,41,springer
2011-02-03,1,23,0,1,1,4,34,38,springer
2011-02-04,1,0,0,1,2,3,10,13,springer
2011-02-04,1,1,0,1,2,0,7,7,springer
2011-02-04,1,2,0,1,2,0,1,1,springer
2011-02-04,1,3,0,1,2,0,1,1,springer
2011-02-04,1,5,0,1,2,0,7,7,springer
2011-02-04,1,6,0,1,2,2,26,28,springer
2011-02-04,1,7,0,1,1,0,87,87,springer
2011-02-04,1,8,0,1,1,3,217,220,springer
2011-02-04,1,9,0,1,2,3,124,127,springer
2011-02-04,1,10,0,1,2,5,46,51,springer
2011-02-04,1,11,0,1,1,3,61,64,springer
2011-02-04,1,12,0,1,2,8,78,86,springer
2011-02-04,1,13,0,1,2,9,73,82,springer
2011-02-04,1,14,0,1,2,15,76,91,springer
2011-02-04,1,15,0,1,2,9,81,90,springer
2011-02-04,1,16,0,1,2,8,91,99,springer
2011-02-04,1,17,0,1,2,10,195,205,springer
2011-02-04,1,18,0,1,2,3,152,155,springer
2011-02-04,1,19,0,1,2,1,102,103,springer
2011-02-04,1,20,0,1,2,2,69,71,springer
2011-02-04,1,21,0,1,2,2,41,43,springer
2011-02-04,1,22,0,1,2,1,45,46,springer
2011-02-04,1,23,0,1,2,1,30,31,springer
2011-02-05,1,0,0,0,2,3,36,39,springer
2011-02-05,1,1,0,0,2,1,17,18,springer
2011-02-05,1,2,0,0,2,5,12,17,springer
2011-02-05,1,3,0,0,2,1,10,11,springer
2011-02-05,1,4,0,0,3,0,8,8,springer
2011-02-05,1,5,0,0,3,0,9,9,springer
2011-02-05,1,6,0,0,3,0,4,4,springer
2011-02-05,1,7,0,0,3,0,4,4,springer
2011-02-05,1,8,0,0,3,0,10,10,springer
2011-02-05,1,9,0,0,3,3,17,20,springer
2011-02-05,1,10,0,0,3,3,31,34,springer
2011-02-05,1,11,0,0,3,1,46,47,springer
2011-02-05,1,12,0,0,3,10,42,52,springer
2011-02-05,1,13,0,0,3,10,62,72,springer
2011-02-05,1,14,0,0,3,5,50,55,springer
2011-02-05,1,15,0,0,3,11,49,60,springer
2011-02-05,1,16,0,0,3,8,63,71,springer
2011-02-05,1,17,0,0,2,14,64,78,springer
2011-02-05,1,18,0,0,2,2,81,83,springer
2011-02-05,1,19,0,0,2,6,78,84,springer
2011-02-05,1,20,0,0,1,5,64,69,springer
2011-02-05,1,21,0,0,1,3,53,56,springer
2011-02-05,1,22,0,0,1,2,43,45,springer
2011-02-05,1,23,0,0,1,7,52,59,springer
2011-02-06,1,0,0,0,1,2,37,39,springer
2011-02-06,1,1,0,0,1,4,40,44,springer
2011-02-06,1,2,0,0,1,0,20,20,springer
2011-02-06,1,3,0,0,1,3,10,13,springer
2011-02-06,1,4,0,0,1,0,2,2,springer
2011-02-06,1,5,0,0,1,0,1,1,springer
2011-02-06,1,6,0,0,1,0,1,1,springer
2011-02-06,1,7,0,0,1,0,8,8,springer
2011-02-06,1,8,0,0,1,2,21,23,springer
2011-02-06,1,9,0,0,1,7,38,45,springer
2011-02-06,1,10,0,0,1,15,74,89,springer
2011-02-06,1,11,0,0,1,28,89,117,springer
2011-02-06,1,12,0,0,1,48,126,174,springer
2011-02-06,1,13,0,0,1,47,135,182,springer
2011-02-06,1,14,0,0,1,47,114,161,springer
2011-02-06,1,15,0,0,1,52,130,182,springer
2011-02-06,1,16,0,0,1,42,115,157,springer
2011-02-06,1,17,0,0,1,24,97,121,springer
2011-02-06,1,18,0,0,1,13,65,78,springer
2011-02-06,1,19,0,0,1,1,20,21,springer
2011-02-06,1,20,0,0,1,5,21,26,springer
2011-02-06,1,21,0,0,1,5,22,27,springer
2011-02-06,1,22,0,0,1,5,57,62,springer
2011-02-06,1,23,0,0,1,4,26,30,springer
2011-02-07,1,0,0,1,1,1,14,15,springer
2011-02-07,1,1,0,1,1,1,4,5,springer
2011-02-07,1,2,0,1,1,0,3,3,springer
2011-02-07,1,3,0,1,1,0,1,1,springer
2011-02-07,1,4,0,1,1,1,1,2,springer
2011-02-07,1,5,0,1,1,1,9,10,springer
2011-02-07,1,6,0,1,1,1,29,30,springer
2011-02-07,1,7,0,1,1,6,89,95,springer
2011-02-07,1,8,0,1,2,7,223,230,springer
2011-02-07,1,9,0,1,1,3,115,118,springer
2011-02-07,1,10,0,1,1,6,49,55,springer
2011-02-07,1,11,0,1,1,11,36,47,springer
2011-02-07,1,12,0,1,2,7,59,66,springer
2011-02-07,1,13,0,1,2,10,54,64,springer
2011-02-07,1,14,0,1,2,8,52,60,springer
2011-02-07,1,15,0,1,2,4,46,50,springer
2011-02-07,1,16,0,1,2,16,98,114,springer
2011-02-07,1,17,0,1,2,9,207,216,springer
2011-02-07,1,18,0,1,2,5,170,175,springer
2011-02-07,1,19,0,1,2,5,123,128,springer
2011-02-07,1,20,0,1,2,6,82,88,springer
2011-02-07,1,21,0,1,1,3,75,78,springer
2011-02-07,1,22,0,1,1,3,34,37,springer
2011-02-07,1,23,0,1,2,6,19,25,springer
2011-02-08,1,0,0,1,2,4,6,10,springer
2011-02-08,1,1,0,1,2,0,4,4,springer
2011-02-08,1,2,0,1,2,1,1,2,springer
2011-02-08,1,3,0,1,3,0,1,1,springer
2011-02-08,1,4,0,1,1,0,3,3,springer
2011-02-08,1,5,0,1,1,0,2,2,springer
2011-02-08,1,6,0,1,1,0,39,39,springer
2011-02-08,1,7,0,1,1,3,97,100,springer
2011-02-08,1,8,0,1,1,7,236,243,springer
2011-02-08,1,9,0,1,1,7,128,135,springer
2011-02-08,1,10,0,1,1,4,44,48,springer
2011-02-08,1,11,0,1,1,1,49,50,springer
2011-02-08,1,12,0,1,1,2,63,65,springer
2011-02-08,1,13,0,1,2,2,48,50,springer
2011-02-08,1,14,0,1,1,3,61,64,springer
2011-02-08,1,15,0,1,1,6,45,51,springer
2011-02-08,1,16,0,1,1,4,79,83,springer
2011-02-08,1,17,0,1,1,4,172,176,springer
2011-02-08,1,18,0,1,1,1,151,152,springer
2011-02-08,1,19,0,1,1,1,100,101,springer
2011-02-08,1,20,0,1,1,3,53,56,springer
2011-02-08,1,21,0,1,1,8,46,54,springer
2011-02-08,1,22,0,1,1,0,29,29,springer
2011-02-08,1,23,0,1,1,3,9,12,springer
2011-02-09,1,0,0,1,1,0,17,17,springer
2011-02-09,1,1,0,1,1,0,7,7,springer
2011-02-09,1,2,0,1,1,1,2,3,springer
2011-02-09,1,3,0,1,1,0,2,2,springer
2011-02-09,1,5,0,1,1,0,7,7,springer
2011-02-09,1,6,0,1,1,0,43,43,springer
2011-02-09,1,7,0,1,1,4,95,99,springer
2011-02-09,1,8,0,1,1,1,198,199,springer
2011-02-09,1,9,0,1,1,4,119,123,springer
2011-02-09,1,10,0,1,1,8,51,59,springer
2011-02-09,1,11,0,1,2,1,40,41,springer
2011-02-09,1,12,0,1,2,4,57,61,springer
2011-02-09,1,13,0,1,1,2,67,69,springer
2011-02-09,1,14,0,1,1,2,56,58,springer
2011-02-09,1,15,0,1,2,3,61,64,springer
2011-02-09,1,16,0,1,2,7,72,79,springer
2011-02-09,1,17,0,1,2,9,157,166,springer
2011-02-09,1,18,0,1,2,2,168,170,springer
2011-02-09,1,19,0,1,3,1,87,88,springer
2011-02-09,1,20,0,1,3,0,84,84,springer
2011-02-09,1,21,0,1,2,0,83,83,springer
2011-02-09,1,22,0,1,3,4,42,46,springer
2011-02-09,1,23,0,1,3,0,37,37,springer
2011-02-10,1,0,0,1,3,0,16,16,springer
2011-02-10,1,1,0,1,3,0,7,7,springer
2011-02-10,1,2,0,1,3,0,3,3,springer
2011-02-10,1,4,0,1,2,0,1,1,springer
2011-02-10,1,5,0,1,2,0,6,6,springer
2011-02-10,1,6,0,1,2,0,26,26,springer
2011-02-10,1,7,0,1,1,0,99,99,springer
2011-02-10,1,8,0,1,1,5,173,178,springer
2011-02-10,1,9,0,1,1,1,121,122,springer
2011-02-10,1,10,0,1,1,1,34,35,springer
2011-02-10,1,11,0,1,1,1,44,45,springer
2011-02-10,1,12,0,1,1,4,65,69,springer
2011-02-10,1,13,0,1,1,3,59,62,springer
2011-02-10,1,14,0,1,1,6,42,48,springer
2011-02-10,1,15,0,1,1,0,50,50,springer
2011-02-10,1,16,0,1,1,4,76,80,springer
2011-02-10,1,17,0,1,1,6,159,165,springer
2011-02-10,1,18,0,1,1,3,157,160,springer
2011-02-10,1,19,0,1,1,2,110,112,springer
2011-02-10,1,20,0,1,1,4,93,97,springer
2011-02-10,1,21,0,1,1,2,70,72,springer
2011-02-10,1,22,0,1,1,4,47,51,springer
2011-02-10,1,23,0,1,1,1,33,34,springer
2011-02-11,1,0,0,1,1,2,12,14,springer
2011-02-11,1,1,0,1,1,1,6,7,springer
2011-02-11,1,2,0,1,1,0,3,3,springer
2011-02-11,1,5,0,1,1,0,4,4,springer
2011-02-11,1,6,0,1,1,1,23,24,springer
2011-02-11,1,7,0,1,1,1,73,74,springer
2011-02-11,1,8,0,1,1,4,212,216,springer
2011-02-11,1,9,0,1,1,8,132,140,springer
2011-02-11,1,10,0,1,1,5,39,44,springer
2011-02-11,1,11,0,1,1,12,52,64,springer
2011-02-11,1,12,0,1,1,7,64,71,springer
2011-02-11,1,13,0,1,1,21,89,110,springer
2011-02-11,1,14,0,1,1,17,67,84,springer
2011-02-11,1,15,0,1,1,12,62,74,springer
2011-02-11,1,16,0,1,1,14,111,125,springer
2011-02-11,1,17,0,1,1,18,193,211,springer
2011-02-11,1,18,0,1,1,9,165,174,springer
2011-02-11,1,19,0,1,1,7,94,101,springer
2011-02-11,1,20,0,1,1,2,61,63,springer
2011-02-11,1,21,0,1,1,1,46,47,springer
2011-02-11,1,22,0,1,1,2,41,43,springer
2011-02-11,1,23,0,1,1,5,48,53,springer
2011-02-12,1,0,0,0,1,3,27,30,springer
2011-02-12,1,1,0,0,1,2,22,24,springer
2011-02-12,1,2,0,0,1,2,13,15,springer
2011-02-12,1,3,0,0,1,3,7,10,springer
2011-02-12,1,4,0,0,1,0,4,4,springer
2011-02-12,1,5,0,0,1,0,1,1,springer
2011-02-12,1,6,0,0,1,1,1,2,springer
2011-02-12,1,7,0,0,1,2,9,11,springer
2011-02-12,1,8,0,0,1,2,28,30,springer
2011-02-12,1,9,0,0,1,5,38,43,springer
2011-02-12,1,10,0,0,1,13,71,84,springer
2011-02-12,1,11,0,0,1,30,84,114,springer
2011-02-12,1,12,0,0,1,27,93,120,springer
2011-02-12,1,13,0,0,1,32,103,135,springer
2011-02-12,1,14,0,0,1,30,90,120,springer
2011-02-12,1,15,0,0,1,47,127,174,springer
2011-02-12,1,16,0,0,1,42,103,145,springer
2011-02-12,1,17,0,0,1,24,113,137,springer
2011-02-12,1,18,0,0,1,4,60,64,springer
2011-02-12,1,19,0,0,1,2,39,41,springer
2011-02-12,1,20,0,0,1,1,39,40,springer
2011-02-12,1,21,0,0,1,9,42,51,springer
2011-02-12,1,22,0,0,1,6,39,45,springer
2011-02-12,1,23,0,0,1,1,31,32,springer
2011-02-13,1,0,0,0,1,5,34,39,springer
2011-02-13,1,1,0,0,1,1,23,24,springer
2011-02-13,1,2,0,0,2,1,19,20,springer
2011-02-13,1,3,0,0,2,4,8,12,springer
2011-02-13,1,4,0,0,2,0,2,2,springer
2011-02-13,1,6,0,0,2,2,3,5,springer
2011-02-13,1,7,0,0,2,0,3,3,springer
2011-02-13,1,8,0,0,2,1,11,12,springer
2011-02-13,1,9,0,0,2,12,35,47,springer
2011-02-13,1,10,0,0,1,19,86,105,springer
2011-02-13,1,11,0,0,1,26,86,112,springer
2011-02-13,1,12,0,0,1,58,94,152,springer
2011-02-13,1,13,0,0,1,62,92,154,springer
2011-02-13,1,14,0,0,2,51,110,161,springer
2011-02-13,1,15,0,0,2,40,122,162,springer
2011-02-13,1,16,0,0,2,28,106,134,springer
2011-02-13,1,17,0,0,1,30,95,125,springer
2011-02-13,1,18,0,0,1,17,78,95,springer
2011-02-13,1,19,0,0,1,11,50,61,springer
2011-02-13,1,20,0,0,1,15,32,47,springer
2011-02-13,1,21,0,0,1,6,45,51,springer
2011-02-13,1,22,0,0,1,5,31,36,springer
2011-02-13,1,23,0,0,1,3,27,30,springer
2011-02-14,1,0,0,1,1,3,8,11,springer
2011-02-14,1,1,0,1,1,1,6,7,springer
2011-02-14,1,2,0,1,1,0,2,2,springer
2011-02-14,1,3,0,1,1,1,1,2,springer
2011-02-14,1,4,0,1,1,0,2,2,springer
2011-02-14,1,5,0,1,1,0,3,3,springer
2011-02-14,1,6,0,1,1,1,25,26,springer
2011-02-14,1,7,0,1,1,2,96,98,springer
2011-02-14,1,8,0,1,1,7,249,256,springer
2011-02-14,1,9,0,1,1,8,122,130,springer
2011-02-14,1,10,0,1,1,9,46,55,springer
2011-02-14,1,11,0,1,1,10,43,53,springer
2011-02-14,1,12,0,1,1,27,99,126,springer
2011-02-14,1,13,0,1,1,27,93,120,springer
2011-02-14,1,14,0,1,1,14,76,90,springer
2011-02-14,1,15,0,1,1,19,71,90,springer
2011-02-14,1,16,0,1,1,16,102,118,springer
2011-02-14,1,17,0,1,1,25,218,243,springer
2011-02-14,1,18,0,1,1,11,194,205,springer
2011-02-14,1,19,0,1,1,12,86,98,springer
2011-02-14,1,20,0,1,1,5,65,70,springer
2011-02-14,1,21,0,1,1,8,35,43,springer
2011-02-14,1,22,0,1,1,1,44,45,springer
2011-02-14,1,23,0,1,1,1,19,20,springer
2011-02-15,1,0,0,1,1,7,12,19,springer
2011-02-15,1,1,0,1,1,0,5,5,springer
2011-02-15,1,2,0,1,1,1,2,3,springer
2011-02-15,1,4,0,1,1,0,1,1,springer
2011-02-15,1,5,0,1,1,0,4,4,springer
2011-02-15,1,6,0,1,1,0,30,30,springer
2011-02-15,1,7,0,1,1,2,103,105,springer
2011-02-15,1,8,0,1,1,10,213,223,springer
2011-02-15,1,9,0,1,1,2,108,110,springer
2011-02-15,1,10,0,1,1,5,47,52,springer
2011-02-15,1,11,0,1,1,11,46,57,springer
2011-02-15,1,12,0,1,1,6,65,71,springer
2011-02-15,1,13,0,1,1,14,68,82,springer
2011-02-15,1,14,0,1,1,10,69,79,springer
2011-02-15,1,15,0,1,1,11,74,85,springer
2011-02-15,1,16,0,1,1,21,77,98,springer
2011-02-15,1,17,0,1,1,15,191,206,springer
2011-02-15,1,18,0,1,1,14,198,212,springer
2011-02-15,1,19,0,1,1,3,142,145,springer
2011-02-15,1,20,0,1,1,3,98,101,springer
2011-02-15,1,21,0,1,1,5,61,66,springer
2011-02-15,1,22,0,1,1,0,41,41,springer
2011-02-15,1,23,0,1,2,0,20,20,springer
2011-02-16,1,0,0,1,1,0,15,15,springer
2011-02-16,1,1,0,1,1,0,9,9,springer
2011-02-16,1,3,0,1,2,0,1,1,springer
2011-02-16,1,4,0,1,1,0,1,1,springer
2011-02-16,1,5,0,1,1,0,5,5,springer
2011-02-16,1,6,0,1,1,1,32,33,springer
2011-02-16,1,7,0,1,2,5,103,108,springer
2011-02-16,1,8,0,1,2,6,224,230,springer
2011-02-16,1,9,0,1,1,2,122,124,springer
2011-02-16,1,10,0,1,1,14,55,69,springer
2011-02-16,1,11,0,1,1,7,59,66,springer
2011-02-16,1,12,0,1,1,14,72,86,springer
2011-02-16,1,13,0,1,1,13,80,93,springer
2011-02-16,1,14,0,1,1,17,65,82,springer
2011-02-16,1,15,0,1,1,35,82,117,springer
2011-02-16,1,16,0,1,1,26,96,122,springer
2011-02-16,1,17,0,1,1,11,244,255,springer
2011-02-16,1,18,0,1,1,20,202,222,springer
2011-02-16,1,19,0,1,1,18,143,161,springer
2011-02-16,1,20,0,1,1,10,108,118,springer
2011-02-16,1,21,0,1,1,5,87,92,springer
2011-02-16,1,22,0,1,1,12,61,73,springer
2011-02-16,1,23,0,1,1,2,31,33,springer
2011-02-17,1,0,0,1,1,1,16,17,springer
2011-02-17,1,1,0,1,1,0,6,6,springer
2011-02-17,1,2,0,1,2,2,4,6,springer
2011-02-17,1,3,0,1,1,3,1,4,springer
2011-02-17,1,4,0,1,1,3,1,4,springer
2011-02-17,1,5,0,1,1,1,11,12,springer
2011-02-17,1,6,0,1,1,3,44,47,springer
2011-02-17,1,7,0,1,1,7,119,126,springer
2011-02-17,1,8,0,1,1,18,267,285,springer
2011-02-17,1,9,0,1,1,16,163,179,springer
